"long" "lat"
"258" -96.3600387573242 28.6536197662354
"259" -96.3829574584961 28.6708087921143
"260" -96.405876159668 28.7109146118164
"261" -96.4116134643555 28.7452907562256
"262" -96.4402542114258 28.7281036376953
"263" -96.4402542114258 28.6994533538818
"264" -96.400146484375 28.6307010650635
"265" -96.4517135620117 28.6077823638916
"266" -96.4860916137695 28.5848636627197
"267" -96.5032806396484 28.5963230133057
"268" -96.4860916137695 28.6077823638916
"269" -96.4631729125977 28.6249713897705
"270" -96.4746322631836 28.6708087921143
"271" -96.4918212890625 28.6307010650635
"272" -96.5147399902344 28.6307010650635
"273" -96.5261993408203 28.6536197662354
"274" -96.5433883666992 28.6879959106445
"275" -96.58349609375 28.6708087921143
"276" -96.5949554443359 28.7109146118164
"277" -96.6121444702148 28.7281036376953
"278" -96.6522521972656 28.7223720550537
"279" -96.66943359375 28.7281036376953
"280" -96.6579818725586 28.6879959106445
"281" -96.6407928466797 28.6364307403564
"282" -96.6579818725586 28.6077823638916
"283" -96.6579818725586 28.5905952453613
"284" -96.6407928466797 28.5905952453613
"285" -96.6006851196289 28.5963230133057
"286" -96.577766418457 28.6020526885986
"287" -96.5261993408203 28.5676765441895
"288" -96.5147399902344 28.5504856109619
"289" -96.5548477172852 28.5332984924316
"290" -96.58349609375 28.5103797912598
"291" -96.589225769043 28.4931907653809
"292" -96.5548477172852 28.4931907653809
"293" -96.5147399902344 28.5103797912598
"294" -96.4689025878906 28.5161094665527
"295" -96.4345245361328 28.4645442962646
"296" -96.4746322631836 28.4416255950928
"297" -96.4975509643555 28.4244365692139
"298" -96.5147399902344 28.4301662445068
"299" -96.5376586914062 28.407247543335
"300" -96.6178741455078 28.3671398162842
"301" -96.6522521972656 28.3499526977539
"302" -96.6866302490234 28.338493347168
"303" -96.6980895996094 28.3442230224609
"304" -96.7152709960938 28.3614120483398
"305" -96.7267379760742 28.4244365692139
"306" -96.7381973266602 28.4358959197998
"307" -96.772575378418 28.4473533630371
"308" -96.7954864501953 28.4760036468506
"309" -96.8012161254883 28.4989204406738
"310" -96.8241424560547 28.5046501159668
"311" -96.8355941772461 28.4931907653809
"312" -96.8298721313477 28.470272064209
"313" -96.8012161254883 28.4473533630371
"314" -96.7954864501953 28.4244365692139
"315" -96.7954864501953 28.407247543335
"316" -96.8126754760742 28.407247543335
"317" -96.8355941772461 28.4301662445068
"318" -96.858512878418 28.4358959197998
"319" -96.8699798583984 28.4187068939209
"320" -96.852783203125 28.401517868042
"321" -96.8298721313477 28.3728713989258
"322" -96.8069458007812 28.3442230224609
"323" -96.8012161254883 28.3155746459961
"324" -96.8126754760742 28.2869262695312
"325" -96.8069458007812 28.2582778930664
"326" -96.8241424560547 28.2181720733643
"327" -96.8757019042969 28.1952533721924
"328" -96.9100875854492 28.1666049957275
"329" -96.9444580078125 28.1494159698486
"330" -96.9444580078125 28.1837940216064
"331" -96.9272689819336 28.2410907745361
"332" -96.9215393066406 28.2697372436523
"333" -96.9444580078125 28.2754669189453
"334" -96.9902954101562 28.2525482177734
"335" -96.9845657348633 28.2353591918945
"336" -96.9731063842773 28.2181720733643
"337" -96.9616470336914 28.1952533721924
"338" -96.9731063842773 28.1723346710205
"339" -97.0017547607422 28.1551456451416
"340" -97.0361328125 28.1551456451416
"341" -97.041862487793 28.1723346710205
"342" -97.0361328125 28.2009811401367
"343" -97.0590515136719 28.2181720733643
"344" -97.0762405395508 28.2067127227783
"345" -97.1106185913086 28.1895236968994
"346" -97.1220703125 28.1723346710205
"347" -97.1449966430664 28.1666049957275
"348" -97.1621780395508 28.1837940216064
"349" -97.1908340454102 28.1895236968994
"350" -97.2137451171875 28.1837940216064
"351" -97.1908340454102 28.1608753204346
"352" -97.1908340454102 28.1494159698486
"353" -97.2022857666016 28.1264991760254
"354" -97.2481231689453 28.0978488922119
"355" -97.2653121948242 28.0978488922119
"356" -97.2538528442383 28.0749320983887
"357" -97.1392669677734 27.8915843963623
"358" -97.1965637207031 27.8572082519531
"359" -97.2309417724609 27.8400192260742
"360" -97.2481231689453 27.8400192260742
"361" -97.2710494995117 27.8686676025391
"362" -97.2939605712891 27.880126953125
"363" -97.3168869018555 27.880126953125
"364" -97.3569869995117 27.874397277832
"365" -97.3913650512695 27.8915843963623
"366" -97.4085540771484 27.8973159790039
"367" -97.48876953125 27.880126953125
"368" -97.5116882324219 27.8973159790039
"369" -97.5403366088867 27.8973159790039
"370" -97.5689849853516 27.8915843963623
"371" -97.5460662841797 27.8629379272461
"372" -97.5174179077148 27.8457489013672
"373" -97.4715805053711 27.8342895507812
"374" -97.4429321289062 27.8342895507812
"375" -97.4200134277344 27.8514785766602
"376" -97.4028244018555 27.8285598754883
"377" -97.4085540771484 27.8171005249023
"378" -97.4142837524414 27.7884540557861
"379" -97.4142837524414 27.7598037719727
"380" -97.3856353759766 27.7368869781494
"381" -97.3627243041992 27.7139682769775
"382" -97.3627243041992 27.7025089263916
"383" -97.3856353759766 27.6795902252197
"384" -97.3970947265625 27.6566715240479
"385" -97.3856353759766 27.6452121734619
"386" -97.3684463500977 27.6566715240479
"387" -97.3283386230469 27.6967792510986
"388" -97.311149597168 27.7082386016846
"389" -97.299690246582 27.6910495758057
"390" -97.2939605712891 27.6681308746338
"391" -97.3226165771484 27.6337547302246
"392" -97.3455276489258 27.5592708587646
"393" -97.3741760253906 27.4733257293701
"394" -97.4028244018555 27.4389476776123
"395" -97.4257431030273 27.3759250640869
"396" -97.4658508300781 27.3243579864502
"397" -97.48876953125 27.3128986358643
"398" -97.5174179077148 27.2899799346924
"399" -97.5517959594727 27.2957096099854
"400" -97.5689849853516 27.3128986358643
"401" -97.5403366088867 27.3186283111572
"402" -97.5174179077148 27.3415470123291
"403" -97.5116882324219 27.3759250640869
"404" -97.5116882324219 27.421760559082
"405" -97.5288772583008 27.427490234375
"406" -97.5403366088867 27.421760559082
"407" -97.5345993041992 27.3931121826172
"408" -97.5575256347656 27.364465713501
"409" -97.57470703125 27.3415470123291
"410" -97.6205444335938 27.3415470123291
"411" -97.6320114135742 27.3358173370361
"412" -97.6148147583008 27.3071689605713
"413" -97.6320114135742 27.3014392852783
"414" -97.6549224853516 27.3071689605713
"415" -97.6663818359375 27.3415470123291
"416" -97.7007598876953 27.3587341308594
"417" -97.7236862182617 27.3931121826172
"418" -97.7809753417969 27.4618663787842
"419" -97.7981643676758 27.4675979614258
"420" -97.8038940429688 27.4561386108398
"421" -97.763786315918 27.4160308837891
"422" -97.763786315918 27.3931121826172
"423" -97.7351455688477 27.364465713501
"424" -97.7351455688477 27.3415470123291
"425" -97.7064895629883 27.3186283111572
"426" -97.6950378417969 27.3014392852783
"427" -97.7064895629883 27.2899799346924
"428" -97.758056640625 27.2785205841064
"429" -97.758056640625 27.2670612335205
"430" -97.7236862182617 27.2498722076416
"431" -97.6893081665039 27.2441425323486
"432" -97.6492004394531 27.2498722076416
"433" -97.6148147583008 27.2556018829346
"434" -97.5919036865234 27.2498722076416
"435" -97.5632553100586 27.2326850891113
"436" -97.5345993041992 27.2441425323486
"437" -97.5059585571289 27.2556018829346
"438" -97.4773101806641 27.2670612335205
"439" -97.4543914794922 27.2556018829346
"440" -97.4543914794922 27.1983070373535
"441" -97.4543914794922 27.1524696350098
"442" -97.4715805053711 27.1295528411865
"443" -97.494499206543 27.1180934906006
"444" -97.5059585571289 27.0951747894287
"445" -97.494499206543 27.0665264129639
"446" -97.48876953125 27.049337387085
"447" -97.5002288818359 27.0264205932617
"448" -97.5460662841797 27.0092296600342
"449" -97.5575256347656 26.9920425415039
"450" -97.5689849853516 26.969123840332
"451" -97.5575256347656 26.9290161132812
"452" -97.5689849853516 26.900369644165
"453" -97.5689849853516 26.8545322418213
"454" -97.5403366088867 26.8373432159424
"455" -97.5116882324219 26.8086948394775
"456" -97.494499206543 26.7628574371338
"457" -97.4658508300781 26.6539974212646
"458" -97.4543914794922 26.6081600189209
"459" -97.4429321289062 26.5508651733398
"460" -97.4543914794922 26.527946472168
"461" -97.4715805053711 26.4878387451172
"462" -97.4543914794922 26.4190845489502
"463" -97.4200134277344 26.4133548736572
"464" -97.3913650512695 26.3904361724854
"465" -97.3741760253906 26.3617877960205
"466" -97.3741760253906 26.3044929504395
"467" -97.3627243041992 26.2873020172119
"468" -97.3397979736328 26.2987613677979
"469" -97.3226165771484 26.2873020172119
"470" -97.3340682983398 26.2701148986816
"471" -97.3455276489258 26.2300071716309
"472" -97.305419921875 26.2128200531006
"473" -97.3168869018555 26.1669826507568
"474" -97.3168869018555 26.144063949585
"475" -97.311149597168 26.1211471557617
"476" -97.2825088500977 26.1039562225342
"477" -97.2538528442383 26.1154155731201
"478" -97.2309417724609 26.1211471557617
"479" -97.2137451171875 26.1039562225342
"480" -97.225212097168 26.0867691040039
"481" -97.2538528442383 26.069580078125
"482" -97.2653121948242 26.0409317016602
"483" -97.2538528442383 26.0008239746094
"484" -97.2194747924805 26.0122833251953
"485" -97.225212097168 26.0294723510742
"486" -97.2080154418945 26.0409317016602
"487" -97.1793746948242 26.0122833251953
"488" -97.1851043701172 26.063850402832
"489" -97.1793746948242 26.0810375213623
"490" -97.1564559936523 26.0810375213623
"491" -97.1507263183594 26.0581207275391
"492" -97.1679077148438 25.9664478302002
"493" -97.2710494995117 25.9664478302002
"494" -97.2939605712891 25.9607181549072
"495" -97.2939605712891 25.9435291290283
"496" -97.299690246582 25.9377994537354
"497" -97.3340682983398 25.9377994537354
"498" -97.3627243041992 25.9377994537354
"499" -97.3741760253906 25.9377994537354
"500" -97.3684463500977 25.9377994537354
"501" -97.3741760253906 25.9377994537354
"502" -97.3970947265625 25.9377994537354
"503" -97.4142837524414 25.9377994537354
"504" -97.4257431030273 25.9377994537354
"505" -97.4486618041992 25.9377994537354
"506" -97.4773101806641 25.9377994537354
"507" -97.494499206543 25.9377994537354
"508" -97.5231475830078 25.9377994537354
"509" -97.6148147583008 25.9779052734375
"510" -97.6492004394531 26.0352020263672
"511" -97.677848815918 26.0409317016602
"512" -97.7064895629883 26.0352020263672
"513" -97.7351455688477 26.0352020263672
"514" -97.7695236206055 26.0466613769531
"515" -97.7924346923828 26.0409317016602
"516" -97.8096237182617 26.063850402832
"517" -97.8268127441406 26.0523910522461
"518" -97.8440017700195 26.069580078125
"519" -97.8669204711914 26.069580078125
"520" -97.9585952758789 26.069580078125
"521" -97.9815139770508 26.0581207275391
"522" -97.9929733276367 26.069580078125
"523" -98.0158920288086 26.069580078125
"524" -98.0559997558594 26.0523910522461
"525" -98.0789108276367 26.0523910522461
"526" -98.1075592041016 26.069580078125
"527" -98.1247482299805 26.063850402832
"528" -98.1591262817383 26.0581207275391
"529" -98.1763229370117 26.069580078125
"530" -98.1935043334961 26.075309753418
"531" -98.2221603393555 26.075309753418
"532" -98.2851791381836 26.0982284545898
"533" -98.2851791381836 26.1211471557617
"534" -98.2966384887695 26.132604598999
"535" -98.3080978393555 26.132604598999
"536" -98.3195571899414 26.1211471557617
"537" -98.3310165405273 26.1211471557617
"538" -98.3482055664062 26.1669826507568
"539" -98.3653945922852 26.1669826507568
"540" -98.388313293457 26.1669826507568
"541" -98.4055023193359 26.1727123260498
"542" -98.4112319946289 26.195629119873
"543" -98.4341506958008 26.195629119873
"544" -98.4513397216797 26.2013607025146
"545" -98.4570693969727 26.2242794036865
"546" -98.4685287475586 26.2357368469238
"547" -98.4914474487305 26.2242794036865
"548" -98.5086364746094 26.2242794036865
"549" -98.5372848510742 26.2471961975098
"550" -98.5601959228516 26.2529258728027
"551" -98.5716552734375 26.2414665222168
"552" -98.583122253418 26.2471961975098
"553" -98.5945816040039 26.2586555480957
"554" -98.6289596557617 26.2586555480957
"555" -98.6404190063477 26.2414665222168
"556" -98.669059753418 26.2471961975098
"557" -98.7435455322266 26.3102207183838
"558" -98.7492752075195 26.3274116516113
"559" -98.7721939086914 26.3388690948486
"560" -98.8065719604492 26.3503284454346
"561" -98.8294906616211 26.3675174713135
"562" -98.8638687133789 26.3732471466064
"563" -98.9097061157227 26.3675174713135
"564" -98.9326171875 26.3789768218994
"565" -98.9670028686523 26.3847064971924
"566" -98.9899215698242 26.4018955230713
"567" -99.0472183227539 26.4133548736572
"568" -99.0701293945312 26.3961658477783
"569" -99.0987777709961 26.4076251983643
"570" -99.1045074462891 26.4305419921875
"571" -99.0987777709961 26.4821090698242
"572" -99.1560745239258 26.5508651733398
"573" -99.1560745239258 26.585241317749
"574" -99.1789932250977 26.6310787200928
"575" -99.2019119262695 26.659725189209
"576" -99.2076416015625 26.7055625915527
"577" -99.2763977050781 26.8488025665283
"578" -99.3165054321289 26.8659915924072
"579" -99.3451461791992 26.911828994751
"580" -99.3795318603516 26.9232883453369
"581" -99.390983581543 26.9404754638672
"582" -99.4024505615234 26.980583190918
"583" -99.4253616333008 27.0035018920898
"584" -99.4540176391602 27.0321483612061
"585" -99.4654693603516 27.0607967376709
"586" -99.4482879638672 27.0951747894287
"587" -99.4368209838867 27.1238212585449
"588" -99.4425582885742 27.2154941558838
"589" -99.4425582885742 27.2384128570557
"590" -99.4941253662109 27.2727909088135
"591" -99.5055847167969 27.2957096099854
"592" -99.5399627685547 27.3071689605713
"593" -99.5227661132812 27.3415470123291
"594" -99.5055847167969 27.3701934814453
"595" -99.5113067626953 27.4103012084961
"596" -99.5055847167969 27.4504070281982
"597" -99.4998550415039 27.501974105835
"598" -99.5342330932617 27.5077037811279
"599" -99.5342330932617 27.5478115081787
"600" -99.5456924438477 27.5879173278809
"601" -99.6316299438477 27.6394844055176
"602" -99.6545486450195 27.6280250549316
"603" -99.6774673461914 27.6566715240479
"604" -99.7175750732422 27.6624031066895
"605" -99.751953125 27.6967792510986
"606" -99.7863311767578 27.7311573028564
"607" -99.7977828979492 27.7598037719727
"608" -99.8264389038086 27.7655353546143
"609" -99.8550872802734 27.7827224731445
"610" -99.8722763061523 27.8171005249023
"611" -99.8894577026367 27.8686676025391
"612" -99.9295654296875 27.9145030975342
"613" -99.9352951049805 27.948881149292
"614" -99.9524917602539 27.9660701751709
"615" -99.9754028320312 27.9660701751709
"616" -99.9983291625977 27.9832592010498
"617" -100.021240234375 28.0348262786865
"618" -100.055618286133 28.0863914489746
"619" -100.084266662598 28.1264991760254
"620" -100.135833740234 28.1494159698486
"621" -100.181671142578 28.1723346710205
"622" -100.198860168457 28.1952533721924
"623" -100.227508544922 28.2238998413086
"624" -100.273345947266 28.2582778930664
"625" -100.29052734375 28.2869262695312
"626" -100.301986694336 28.3155746459961
"627" -100.319183349609 28.332763671875
"628" -100.324913024902 28.3671398162842
"629" -100.330635070801 28.401517868042
"630" -100.342094421387 28.4301662445068
"631" -100.370742797852 28.4530849456787
"632" -100.376472473145 28.470272064209
"633" -100.365020751953 28.4931907653809
"634" -100.370742797852 28.5103797912598
"635" -100.399398803711 28.5218391418457
"636" -100.422309875488 28.5390281677246
"637" -100.428039550781 28.5676765441895
"638" -100.422309875488 28.5848636627197
"639" -100.439498901367 28.5905952453613
"640" -100.456687927246 28.6077823638916
"641" -100.468147277832 28.6421604156494
"642" -100.508255004883 28.6536197662354
"643" -100.525444030762 28.6822662353516
"644" -100.525444030762 28.7223720550537
"645" -100.55982208252 28.8025875091553
"646" -100.582740783691 28.8140468597412
"647" -100.594200134277 28.854154586792
"648" -100.588470458984 28.8828029632568
"649" -100.622848510742 28.8885307312012
"650" -100.645767211914 28.911449432373
"651" -100.662948608398 28.9572868347168
"652" -100.685874938965 29.0546894073486
"653" -100.691604614258 29.0718765258789
"654" -100.71452331543 29.1177139282227
"655" -100.760360717773 29.1520938873291
"656" -100.789001464844 29.1750087738037
"657" -100.806198120117 29.2208461761475
"658" -100.806198120117 29.2437648773193
"659" -100.834838867188 29.2552242279053
"660" -100.869216918945 29.2781429290771
"661" -100.903602600098 29.306791305542
"662" -100.960891723633 29.3354396820068
"663" -101.023918151855 29.364086151123
"664" -101.05256652832 29.444299697876
"665" -101.075485229492 29.4500312805176
"666" -101.104133605957 29.4729499816895
"667" -101.155693054199 29.4786796569824
"668" -101.201530456543 29.5073261260986
"669" -101.241638183594 29.5073261260986
"670" -101.25309753418 29.5359745025635
"671" -101.235908508301 29.5531635284424
"672" -101.230186462402 29.5932693481445
"673" -101.247367858887 29.6104583740234
"674" -101.26456451416 29.6161880493164
"675" -101.270294189453 29.5932693481445
"676" -101.281745910645 29.5703506469727
"677" -101.304672241211 29.5646209716797
"678" -101.316131591797 29.5818119049072
"679" -101.304672241211 29.621919631958
"680" -101.304672241211 29.6448383331299
"681" -101.321853637695 29.6333770751953
"682" -101.350509643555 29.6391067504883
"683" -101.361961364746 29.6505641937256
"684" -101.390609741211 29.7422389984131
"685" -101.40779876709 29.7422389984131
"686" -101.436447143555 29.7307777404785
"687" -101.459365844727 29.7365093231201
"688" -101.46509552002 29.765157699585
"689" -101.516662597656 29.759428024292
"690" -101.539581298828 29.759428024292
"691" -101.533851623535 29.7823467254639
"692" -101.551040649414 29.7938041687012
"693" -101.579689025879 29.7766151428223
"694" -101.614059448242 29.7536964416504
"695" -101.659896850586 29.7536964416504
"696" -101.728660583496 29.759428024292
"697" -101.751571655273 29.765157699585
"698" -101.797409057617 29.7823467254639
"699" -101.820327758789 29.7823467254639
"700" -101.934921264648 29.765157699585
"701" -101.963569641113 29.8052654266357
"702" -102.049514770508 29.7766151428223
"703" -102.221405029297 29.8396415710449
"704" -102.272964477539 29.8625602722168
"705" -102.324531555176 29.8682899475098
"706" -102.364639282227 29.8511028289795
"707" -102.381828308105 29.765157699585
"708" -102.399017333984 29.7536964416504
"709" -102.462043762207 29.759428024292
"710" -102.502151489258 29.7823467254639
"711" -102.52507019043 29.7536964416504
